CD_CVM,ANO,ID_DOC,n_attachments_matched,match_tier,files,DENOM_CIA
014176,2016,62809,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121504120000000000000000.pdf.pdf', 'size_bytes': 916713}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
014176,2017,72688,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00121916530000000000000000.pdf.pdf', 'size_bytes': 1256008}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
014176,2018,80900,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121604120000000000000000.pdf.pdf', 'size_bytes': 1538356}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
014176,2019,91136,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121104120000000000000000.pdf.pdf', 'size_bytes': 1692961}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
014176,2020,100423,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122004120000000000000000.pdf.pdf', 'size_bytes': 2340620}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
014176,2021,112047,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2021\\notas_explicativas.pdf', 'original_filename': '3 - NEs Enel SP_VF_CVM.pdf', 'size_bytes': 2085266}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
014176,2022,123711,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2022\\notas_explicativas.pdf', 'original_filename': '2022 DF - Enel SP V6 Limpo_CVM.pdf', 'size_bytes': 1139926}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
014176,2023,134320,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2023\\notas_explicativas.pdf', 'original_filename': 'DF 2023 - Enel SP_VF_CVM.pdf', 'size_bytes': 1173966}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
014176,2024,145115,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\014176\\2024\\notas_explicativas.pdf', 'original_filename': 'DF 2024 - Enel SP_vf_CVM.pdf', 'size_bytes': 2091309}]",ELETROPAULO METROP. ELET. SAO PAULO S.A.
020524,2015,54715,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123816530000000000000000.pdf.pdf', 'size_bytes': 1306328}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2016,63446,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00135404120000000000000000.pdf.pdf', 'size_bytes': 2752897}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2017,72684,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00124104120000000000000000.pdf.pdf', 'size_bytes': 768300}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2018,81685,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13004\\Temp\\files\\00122016530000000000000000.pdf.pdf', 'size_bytes': 1444964}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2019,92048,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00122104120000000000000000.pdf.pdf', 'size_bytes': 1247529}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2020,102057,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121716530000000000000000.pdf.pdf', 'size_bytes': 2149525}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2021,112820,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2021\\notas_explicativas.pdf', 'original_filename': '4T21_ER_22.03_VFrelease.pdf', 'size_bytes': 2102341}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2022,124720,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2022\\notas_explicativas.pdf', 'original_filename': '4T22_ER_28.03_v11 (1).pdf', 'size_bytes': 2424743}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2023,134964,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2023\\notas_explicativas.pdf', 'original_filename': '2024SP029850_VF.pdf', 'size_bytes': 908185}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020524,2024,145847,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020524\\2024\\notas_explicativas.pdf', 'original_filename': '2025SP039072_VF_edit.pdf', 'size_bytes': 1631293}]",EVEN CONSTRUTORA E INCORPORADORA S.A.
020770,2015,54645,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020770\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121204120000000000000000.pdf.pdf', 'size_bytes': 480831}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2016,63372,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020770\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121904120000000000000000.docx.pdf', 'size_bytes': 688828}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2017,72336,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020770\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121404120000000000000000.pdf.pdf', 'size_bytes': 555943}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2018,81445,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020770\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121904120000000000000000.pdf.pdf', 'size_bytes': 578408}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2019,91678,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020770\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121304120000000000000000.pdf.pdf', 'size_bytes': 267622}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2020,101015,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020770\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00123216530000000000000000.pdf.pdf', 'size_bytes': 294459}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2021,112639,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020770\\2021\\notas_explicativas.pdf', 'original_filename': 'NOTAS EXPLICATIVAS 2021 EZTEC.pdf', 'size_bytes': 205537}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2022,131018,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020770\\2022\\notas_explicativas.pdf', 'original_filename': 'NOTAS EXPLICATIVAS 2022 EZTEC.pdf', 'size_bytes': 212338}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2023,134827,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020770\\2023\\notas_explicativas.pdf', 'original_filename': 'NOTAS EXPLICATIVAS 2023 EZTEC.pdf', 'size_bytes': 221409}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
020770,2024,145373,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020770\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas EzTec SA 2024.pdf', 'size_bytes': 909997}]",EZ TEC EMPREEND. E PARTICIPACOES S.A.
016101,2015,53837,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016101\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122404120000000000000000.pdf.pdf', 'size_bytes': 637519}]",GAFISA S.A.
016101,2016,64995,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016101\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00130704120000000000000000.pdf.pdf', 'size_bytes': 673481}]",GAFISA S.A.
016101,2017,72149,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016101\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\Temp\\files\\00121304120000000000000000.pdf.pdf', 'size_bytes': 651507}]",GAFISA S.A.
016101,2018,82002,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016101\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00122204120000000000000000.pdf.pdf', 'size_bytes': 698141}]",GAFISA S.A.
016101,2019,91877,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016101\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121404120000000000000000.pdf.pdf', 'size_bytes': 641382}]",GAFISA S.A.
016101,2020,101001,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\016101\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121604120000000000000000.pdf.pdf', 'size_bytes': 1238025}]",GAFISA S.A.
016101,2021,112740,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\016101\\2021\\notas_explicativas.pdf', 'original_filename': 'DFs GAFISA 2021_minuta v11 - NE.pdf', 'size_bytes': 663675}]",GAFISA S.A.
016101,2022,124751,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\016101\\2022\\notas_explicativas.pdf', 'original_filename': 'Notas explictativas DFP 28.03.pdf', 'size_bytes': 751130}]",GAFISA S.A.
016101,2023,135175,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\016101\\2023\\notas_explicativas.pdf', 'original_filename': 'NEs DFP 2023.pdf', 'size_bytes': 1209667}]",GAFISA S.A.
016101,2024,145879,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\016101\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas.pdf', 'size_bytes': 1055176}]",GAFISA S.A.
019569,2015,54661,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019569\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122804120000000000000000.docx.pdf', 'size_bytes': 1059516}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2016,62584,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019569\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123504130000000000000000.docx.pdf', 'size_bytes': 1025774}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2017,72037,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019569\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122304120000000000000000.docx.pdf', 'size_bytes': 1031647}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2018,80954,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019569\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121504120000000000000000.docx.pdf', 'size_bytes': 1144912}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2019,91266,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019569\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121304120000000000000000.pdf.pdf', 'size_bytes': 1896328}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2020,101035,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019569\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00124104120000000000000000.pdf.pdf', 'size_bytes': 1368293}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2021,112467,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\019569\\2021\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas.pdf', 'size_bytes': 1118943}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2022,124422,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\019569\\2022\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas 4T22.pdf', 'size_bytes': 1259384}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2023,135272,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\019569\\2023\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas 4T23.pdf', 'size_bytes': 1283228}]",GOL LINHAS AEREAS INTELIGENTES S.A.
019569,2024,145927,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\019569\\2024\\notas_explicativas.pdf', 'original_filename': 'Notas Explicativas 4T24 FINAL.pdf', 'size_bytes': 1315454}]",GOL LINHAS AEREAS INTELIGENTES S.A.
020494,2015,53929,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020494\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121204120000000000000000.pdf.pdf', 'size_bytes': 734348}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2016,62678,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020494\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121404120000000000000000.pdf.pdf', 'size_bytes': 741415}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2017,71825,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020494\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122404120000000000000000.pdf.pdf', 'size_bytes': 592921}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2018,80907,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020494\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121104120000000000000000.pdf.pdf', 'size_bytes': 704422}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2019,91046,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020494\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121116530000000000000000.pdf.pdf', 'size_bytes': 1009374}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2020,100676,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020494\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122516530000000000000000.pdf.pdf', 'size_bytes': 1180820}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2021,113795,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020494\\2021\\notas_explicativas.pdf', 'original_filename': 'IESC 2021 - Notas Explicativas.pdf', 'size_bytes': 613912}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2022,123880,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020494\\2022\\notas_explicativas.pdf', 'original_filename': 'IESC 2022 - Notas Explicativas.pdf', 'size_bytes': 590113}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2023,134142,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020494\\2023\\notas_explicativas.pdf', 'original_filename': 'IESC 2023 - Notas Explicativas.pdf', 'size_bytes': 591830}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020494,2024,144915,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020494\\2024\\notas_explicativas.pdf', 'original_filename': 'IESC 2024 - Notas Explicativas.pdf', 'size_bytes': 588836}]",IGUATEMI EMPRESA DE SHOPPING CENTERS S.A
020605,2015,54766,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020605\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121916530000000000000000.pdf.pdf', 'size_bytes': 1470419}]",JHSF PARTICIPACOES S.A.
020605,2016,63853,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020605\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121416530000000000000000.pdf.pdf', 'size_bytes': 1671163}]",JHSF PARTICIPACOES S.A.
020605,2017,73325,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020605\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV13\\Temp\\files\\00122116530000000000000000.pdf.pdf', 'size_bytes': 2921382}]",JHSF PARTICIPACOES S.A.
020605,2018,80817,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020605\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121416530000000000000000.pdf.pdf', 'size_bytes': 1907513}]",JHSF PARTICIPACOES S.A.
020605,2019,90944,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020605\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121516530000000000000000.pdf.pdf', 'size_bytes': 2096032}]",JHSF PARTICIPACOES S.A.
020605,2020,100247,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020605\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121716530000000000000000.pdf.pdf', 'size_bytes': 6690065}]",JHSF PARTICIPACOES S.A.
020605,2021,112060,1,notes_filename_match,"[{'path': 'data\\raw\\dfp\\020605\\2021\\notas_explicativas.pdf', 'original_filename': 'NOTAS EXPLICATIVAS.pdf', 'size_bytes': 1782956}]",JHSF PARTICIPACOES S.A.
020605,2022,124478,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020605\\2022\\notas_explicativas.pdf', 'original_filename': 'Release_4T22_CONT_v2.pdf', 'size_bytes': 2891810}]",JHSF PARTICIPACOES S.A.
020605,2023,135114,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\020605\\2023\\notas_explicativas.pdf', 'original_filename': 'RELEASE_4T23_PORT.pdf', 'size_bytes': 3586018}]",JHSF PARTICIPACOES S.A.
020605,2024,145886,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\020605\\2024\\notas_explicativas.pdf', 'original_filename': 'DFP JHSF Participações.pdf', 'size_bytes': 1495714}]",JHSF PARTICIPACOES S.A.
019879,2015,60681,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019879\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00122516530000000000000000.pdf.pdf', 'size_bytes': 897621}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2016,63504,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019879\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files\\CVM\\EmpresasNet\\Temp\\files\\00123816530000000000000000.docx.pdf', 'size_bytes': 1262751}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2017,72794,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019879\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121816530000000000000000.pdf.pdf', 'size_bytes': 1156827}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2018,81727,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019879\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121904120000000000000000.pdf.pdf', 'size_bytes': 1893672}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2019,91540,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019879\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV16000\\Temp\\files\\00121604120000000000000000.pdf.pdf', 'size_bytes': 11705973}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2020,102071,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019879\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122216530000000000000000.pdf.pdf', 'size_bytes': 1330536}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2021,112964,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019879\\2021\\notas_explicativas.pdf', 'original_filename': 'Light SA 2021_Versão Final.pdf', 'size_bytes': 602320}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2022,124713,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\019879\\2022\\notas_explicativas.pdf', 'original_filename': 'Light S.A - Versão final.pdf', 'size_bytes': 3344662}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2023,135095,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\019879\\2023\\notas_explicativas.pdf', 'original_filename': 'DFP 2023_Light S.A.pdf', 'size_bytes': 1081003}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
019879,2024,145883,1,statements_filename_match,"[{'path': 'data\\raw\\dfp\\019879\\2024\\notas_explicativas.pdf', 'original_filename': 'Demonstração Financeira - 31.12.2024 - Light S.A_20250326 .pdf', 'size_bytes': 2565386}]",LIGHT S.A. - EM RECUPERAÇÃO JUDICIAL
023272,2015,53891,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00121204120000000000000000.pdf.pdf', 'size_bytes': 324649}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2016,88640,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00122604120000000000000000.pdf.pdf', 'size_bytes': 794660}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2017,79752,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\Program Files (x86)\\CVM\\EmpresasNet\\Temp\\files\\00125104120000000000000000.pdf.pdf', 'size_bytes': 655282}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2018,80590,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00124616530000000000000000.pdf.pdf', 'size_bytes': 1728692}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2019,91032,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121316530000000000000000.pdf.pdf', 'size_bytes': 2170304}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2020,100040,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00121616530000000000000000.pdf.pdf', 'size_bytes': 620856}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2021,111630,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2021\\notas_explicativas.pdf', 'original_filename': 'Release_Log CP_4T21.pdf', 'size_bytes': 5543101}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2022,123420,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2022\\notas_explicativas.pdf', 'original_filename': 'Log CP_Release 2022_Rel_ADM..pdf', 'size_bytes': 8435994}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2023,133874,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2023\\notas_explicativas.pdf', 'original_filename': 'Relatório da Adminstração 1.pdf', 'size_bytes': 4258752}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
023272,2024,144587,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\023272\\2024\\notas_explicativas.pdf', 'original_filename': 'Rel Adm.pdf', 'size_bytes': 1673216}]",LOG COMMERCIAL PROPERTIES E PARTICIPAÇÕES
008087,2015,54128,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008087\\2015\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122604120000000000000000.pdf.pdf', 'size_bytes': 2099995}]",LOJAS AMERICANAS S.A.
008087,2016,62641,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008087\\2016\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00122204120000000000000000.pdf.pdf', 'size_bytes': 1073295}]",LOJAS AMERICANAS S.A.
008087,2017,72267,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008087\\2017\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNet\\Temp\\files\\00123516530000000000000000.pdf.pdf', 'size_bytes': 1137853}]",LOJAS AMERICANAS S.A.
008087,2018,81383,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008087\\2018\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV14000\\Temp\\files\\00121616530000000000000000.pdf.pdf', 'size_bytes': 1226906}]",LOJAS AMERICANAS S.A.
008087,2019,91146,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008087\\2019\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV15002\\Temp\\files\\00121604120000000000000000.pdf.pdf', 'size_bytes': 14582706}]",LOJAS AMERICANAS S.A.
008087,2020,100679,1,largest_attachment_fallback,"[{'path': 'data\\raw\\dfp\\008087\\2020\\notas_explicativas.pdf', 'original_filename': 'C:\\CVM\\EmpresasNetV17000\\Temp\\files\\00122304120000000000000000.pdf.pdf', 'size_bytes': 2738272}]",LOJAS AMERICANAS S.A.
